time,value_hPa
2024-12-12 16:10:00,1017.8880000000001
2024-12-12 16:20:00,1017.9344444444445
2024-12-12 16:30:00,1018.0110000000001
2024-12-12 16:40:00,1018.238
2024-12-12 16:50:00,1018.3689999999999
2024-12-12 17:00:00,1018.501
2024-12-12 17:10:00,1018.5020000000001
2024-12-12 17:20:00,1018.65
2024-12-12 17:30:00,1018.6530000000002
2024-12-12 17:40:00,1018.566
2024-12-12 17:50:00,1018.51
2024-12-12 18:00:00,1018.6659999999999
2024-12-12 18:10:00,1018.8190000000001
2024-12-12 18:20:00,1019.0600000000001
2024-12-12 18:30:00,1019.1370000000001
2024-12-12 18:40:00,1019.1880000000001
2024-12-12 18:50:00,1019.2090000000001
2024-12-12 19:00:00,1019.3029999999999
2024-12-12 19:10:00,1019.2869999999999
2024-12-12 19:20:00,1019.3539999999999
2024-12-12 19:30:00,1019.5409999999999
2024-12-12 19:40:00,1019.7577777777777
2024-12-12 19:50:00,1020.0189999999999
2024-12-12 20:00:00,1020.149
2024-12-12 20:10:00,1020.1780000000001
2024-12-12 20:20:00,1020.234
2024-12-12 20:30:00,1020.329
2024-12-12 20:40:00,1020.4159999999999
2024-12-12 20:50:00,1020.5459999999999
2024-12-12 21:00:00,1020.604
2024-12-12 21:10:00,1020.758
2024-12-12 21:20:00,1020.9088888888887
2024-12-12 21:30:00,1020.985
2024-12-12 21:40:00,1020.9770000000001
2024-12-12 21:50:00,1021.0289999999999
2024-12-12 22:00:00,1020.9180000000002
2024-12-12 22:10:00,1020.8700000000001
2024-12-12 22:20:00,1020.79
2024-12-12 22:30:00,1020.8379999999997
2024-12-12 22:40:00,1020.86
2024-12-12 22:50:00,1020.758
2024-12-12 23:00:00,1020.5555555555555
2024-12-12 23:10:00,1020.491
2024-12-12 23:20:00,1020.4399999999999
2024-12-12 23:30:00,1020.415
2024-12-12 23:40:00,1020.392
2024-12-12 23:50:00,1020.2844444444444
2024-12-13 00:00:00,1020.191
2024-12-13 00:10:00,1019.9879999999999
2024-12-13 00:20:00,1019.9280000000001
2024-12-13 00:30:00,1019.9069999999999
2024-12-13 00:40:00,1019.841
2024-12-13 00:50:00,1019.758
2024-12-13 01:00:00,1019.6620000000003
2024-12-13 01:10:00,1019.583
2024-12-13 01:20:00,1019.424
2024-12-13 01:30:00,1019.1388888888889
2024-12-13 01:40:00,1019.0229999999999
2024-12-13 01:50:00,1018.8470000000001
2024-12-13 02:00:00,1018.7860000000001
2024-12-13 02:10:00,1018.686
2024-12-13 02:20:00,1018.6640000000001
2024-12-13 02:30:00,1018.6299999999999
2024-12-13 02:40:00,1018.5550000000001
2024-12-13 02:50:00,1018.54
2024-12-13 03:00:00,1018.424
2024-12-13 03:10:00,1018.3550000000001
2024-12-13 03:20:00,1018.3866666666667
2024-12-13 03:30:00,1018.4830000000002
2024-12-13 03:40:00,1018.4939999999999
2024-12-13 03:50:00,1018.4230000000001
2024-12-13 04:00:00,1018.4259999999998
2024-12-13 04:10:00,1018.4699999999999
2024-12-13 04:20:00,1018.494
2024-12-13 04:30:00,1018.5220000000002
2024-12-13 04:40:00,1018.631
2024-12-13 04:50:00,1018.6820000000001
2024-12-13 05:00:00,1018.7955555555556
2024-12-13 05:10:00,1018.816
2024-12-13 05:20:00,1018.792
2024-12-13 05:30:00,1018.9600000000003
2024-12-13 05:40:00,1018.982
2024-12-13 05:50:00,1018.9255555555555
2024-12-13 06:00:00,1019.217
2024-12-13 06:10:00,1019.3710000000003
2024-12-13 06:20:00,1019.4630000000001
2024-12-13 06:30:00,1019.6390000000001
2024-12-13 06:40:00,1019.872
2024-12-13 06:50:00,1019.961
2024-12-13 07:00:00,1020.146
2024-12-13 07:10:00,1020.238
2024-12-13 07:20:00,1020.4019999999998
2024-12-13 07:30:00,1020.5533333333333
2024-12-13 07:40:00,1020.713
2024-12-13 07:50:00,1020.7910000000002
2024-12-13 08:00:00,1020.9909999999998
2024-12-13 08:10:00,1020.933
2024-12-13 08:20:00,1020.9090000000002
2024-12-13 08:30:00,1020.8740000000001
2024-12-13 08:40:00,1020.8979999999999
2024-12-13 08:50:00,1020.8430000000001
2024-12-13 09:00:00,1021.095
2024-12-13 09:10:00,1021.428888888889
2024-12-13 09:20:00,1021.409
2024-12-13 09:30:00,1021.1659999999999
2024-12-13 09:40:00,1021.117
2024-12-13 09:50:00,1021.0780000000001
2024-12-13 10:00:00,1021.0759999999998
2024-12-13 10:10:00,1021.1410000000002
2024-12-13 10:20:00,1021.104
2024-12-13 10:30:00,1021.042
2024-12-13 10:40:00,1020.9649999999999
2024-12-13 10:50:00,1020.8755555555555
2024-12-13 11:00:00,1020.7560000000001
2024-12-13 11:10:00,1020.7139999999999
2024-12-13 11:20:00,1020.531
2024-12-13 11:30:00,1020.4720000000001
2024-12-13 11:40:00,1020.3839999999998
2024-12-13 11:50:00,1020.1877777777778
2024-12-13 12:00:00,1019.9670000000002
2024-12-13 12:10:00,1019.7916666666666
2024-12-13 12:30:00,1019.0483333333333
